"cardmarketId","quantity","name","set","setCode","cn","condition","language","isFirstEd","isReverseHolo","isSigned","price","comment","location","nameDE","nameES","nameFR","nameIT","rarity","listedAt"
"803160","4","Iron Bundle","Terastal Festival ex","sv8a","047","NM","Japanese","","","","0.05","","","Eisenbündel [Hyper Blower | Refrigerated Stream]","Ferrosaco [Hyper Blower | Refrigerated Stream]","Hotte-de-Fer [Hyper Blower | Refrigerated Stream]","Saccoferreo [Hyper Blower | Refrigerated Stream]","Fixed",""
"794505","2","Iron Crown","Standard Series Promos","SSP","132","NM","Italian","","","","0.15","","","Eisenhaupt [Deleting Slash | Slicing Blade]","Ferrotesta [Deleting Slash | Slicing Blade]","Chef-de-Fer [Deleting Slash | Slicing Blade]","Capoferreo [Deleting Slash | Slicing Blade]","Rare",""
"752970","2","Iron Crown ex","Cyber Judge","sv5M","086","NM","Japanese","","","","1.78","","","Eisenhaupt ex [Cobalt Command | Twin Shuttle]","Ferrotesta ex [Cobalt Command | Twin Shuttle]","Chef-de-Fer ex [Cobalt Command | Twin Shuttle]","Capoferreo ex [Cobalt Command | Twin Shuttle]","Ultra Rare",""
"752917","1","Iron Crown ex","Cyber Judge","sv5M","036","NM","Japanese","","","","0.3","","","Eisenhaupt ex [Cobalt Command | Twin Shuttle]","Ferrotesta ex [Cobalt Command | Twin Shuttle]","Chef-de-Fer ex [Cobalt Command | Twin Shuttle]","Capoferreo ex [Cobalt Command | Twin Shuttle]","Double Rare",""
"760691","5","Iron Hands","Temporal Forces","TEF","061","NM","Italian","","","","0.1","","","Eisenhand [Volt Wave | Superalloy Hands]","Ferropalmas [Volt Wave | Superalloy Hands]","Paume-de-Fer [Volt Wave | Superalloy Hands]","Manoferrea [Volt Wave | Superalloy Hands]","Uncommon",""
"741854","17","Iron Hands ex","Future Flash","sv4M","027","NM","Japanese","","","","0.3","","","Eisenhand ex [Arm Press | Amp You Very Much]","Ferropalmas ex [Arm Press | Amp You Very Much]","Paume-de-Fer ex [Arm Press | Amp You Very Much]","Manoferrea ex [Arm Press | Amp You Very Much]","Double Rare",""
"803167","19","Iron Hands ex","Terastal Festival ex","sv8a","054","NM","Japanese","","","","0.3","","","Eisenhand ex [Arm Press | Amp You Very Much]","Ferropalmas ex [Arm Press | Amp You Very Much]","Paume-de-Fer ex [Arm Press | Amp You Very Much]","Manoferrea ex [Arm Press | Amp You Very Much]","Double Rare",""
"760769","9","Iron Jugulis","Temporal Forces","TEF","139","NM","Italian","","","","0.1","","","Eisenhals [Automated Combat | Blasting Wind]","Ferrocuello [Automated Combat | Blasting Wind]","Têtes-de-Fer [Automated Combat | Blasting Wind]","Colloferreo [Automated Combat | Blasting Wind]","Uncommon",""
"769193","6","Iron Leaves","Twilight Masquerade","TWM","019","NM","Italian","","","","0.15","","","Eisenblatt [Recovery Net | Avenging Edge]","Ferroverdor [Recovery Net | Avenging Edge]","Vert-de-Fer [Recovery Net | Avenging Edge]","Fogliaferrea [Recovery Net | Avenging Edge]","Rare",""
"752985","1","Iron Leaves ex","Cyber Judge","sv5M","098","NM","Japanese","","","","4.84","","","Eisenblatt ex [Rapid Vernier | Prism Edge]","Ferroverdor ex [Rapid Vernier | Prism Edge]","Vert-de-Fer ex [Rapid Vernier | Prism Edge]","Fogliaferrea ex [Rapid Vernier | Prism Edge]","Secret Rare",""
"803346","1","Iron Leaves ex","Terastal Festival ex","sv8a","233","EX","Japanese","","","","2.99","","","Eisenblatt ex [Rapid Vernier | Prism Edge]","Ferroverdor ex [Rapid Vernier | Prism Edge]","Vert-de-Fer ex [Rapid Vernier | Prism Edge]","Fogliaferrea ex [Rapid Vernier | Prism Edge]","Secret Rare",""
"752968","1","Iron Leaves ex","Cyber Judge","sv5M","084","NM","Japanese","","","","1.49","","","Eisenblatt ex [Rapid Vernier | Prism Edge]","Ferroverdor ex [Rapid Vernier | Prism Edge]","Vert-de-Fer ex [Rapid Vernier | Prism Edge]","Fogliaferrea ex [Rapid Vernier | Prism Edge]","Ultra Rare",""
"803137","1","Iron Moth","Terastal Festival ex","sv8a","024","NM","Japanese","","","","0.15","","","Eisenfalter [Thermal Reactor | Heat Ray]","Ferropolilla [Thermal Reactor | Heat Ray]","Mite-de-Fer [Thermal Reactor | Heat Ray]","Falenaferrea [Thermal Reactor | Heat Ray]","Fixed",""
"760692","1","Iron Thorns","Temporal Forces","TEF","062","NM","Italian","","","","0.15","","","Eisendorn [Destructo-Press | Megaton Lariat]","Ferropúas [Destructo-Press | Megaton Lariat]","Épine-de-Fer [Destructo-Press | Megaton Lariat]","Spineferree [Destructo-Press | Megaton Lariat]","Rare",""
"761541","1","Iron Thorns ex","Crimson Haze","sv5a","081","NM","Japanese","","","","1.98","","","Eisendorn ex [Initialize | Bolt Cyclone]","Ferropúas ex [Initialize | Bolt Cyclone]","Épine-de-Fer ex [Initialize | Bolt Cyclone]","Spineferree ex [Initialize | Bolt Cyclone]","Ultra Rare",""
"761493","7","Iron Thorns ex","Crimson Haze","sv5a","033","NM","Japanese","","","","0.3","","","Eisendorn ex [Initialize | Bolt Cyclone]","Ferropúas ex [Initialize | Bolt Cyclone]","Épine-de-Fer ex [Initialize | Bolt Cyclone]","Spineferree ex [Initialize | Bolt Cyclone]","Double Rare",""
"803169","22","Iron Thorns ex","Terastal Festival ex","sv8a","056","NM","Japanese","","","","0.3","","","Eisendorn ex [Initialization | Volt Cyclone]","Ferropúas ex [Initialization | Volt Cyclone]","Épine-de-Fer ex [Initialization | Volt Cyclone]","Spineferree ex [Initialization | Volt Cyclone]","Double Rare",""
"760748","4","Iron Treads","Temporal Forces","TEF","118","NM","Italian","","","","0.1","","","Eisenrad [Dual Core | Wheel Pass]","Ferrodada [Dual Core | Wheel Pass]","Roue-de-Fer [Dual Core | Wheel Pass]","Solcoferreo [Dual Core | Wheel Pass]","Uncommon",""
"803229","3","Iron Treads","Terastal Festival ex","sv8a","116","NM","Japanese","","","","0.05","","","Eisenrad [Dual Core | Wheel Pass]","Ferrodada [Dual Core | Wheel Pass]","Roue-de-Fer [Dual Core | Wheel Pass]","Solcoferreo [Dual Core | Wheel Pass]","Fixed",""
"693171","2","Iron Treads ex","Violet ex","sv1V","096","NM","Japanese","","","","0.99","","","Eisenrad ex [Triple Laser | Cybernetic Wheels]","Ferrodada ex [Triple Laser | Cybernetic Wheels]","Roue-de-Fer ex [Triple Laser | Cybernetic Wheels]","Solcoferreo ex [Triple Laser | Cybernetic Wheels]","Ultra Rare",""
"693133","45","Iron Treads ex","Violet ex","sv1V","058","NM","Japanese","","","","0.3","","","Eisenrad ex [Triple Laser | Cybernetic Wheels]","Ferrodada ex [Triple Laser | Cybernetic Wheels]","Roue-de-Fer ex [Triple Laser | Cybernetic Wheels]","Solcoferreo ex [Triple Laser | Cybernetic Wheels]","Double Rare",""
"746514","29","Iron Treads ex","Shiny Treasure ex","sv4a","132","NM","Japanese","","","","0.3","","","Eisenrad ex [Iron-Clad Roll]","Ferrodada ex [Iron-Clad Roll]","Roue-de-Fer ex [Iron-Clad Roll]","Solcoferreo ex [Iron-Clad Roll]","Fixed",""
"760709","8","Iron Valiant","Temporal Forces","TEF","079","NM","Italian","","","","0.1","","","Eisenkrieger [Gemini Laser | Zen Blade]","Ferropaladín [Gemini Laser | Zen Blade]","Garde-de-Fer [Gemini Laser | Zen Blade]","Eroeferreo [Gemini Laser | Zen Blade]","Uncommon",""
"741922","1","Iron Valiant ex","Future Flash","sv4M","093","NM","Japanese","","","","4.49","","","Eisenkrieger ex [Tachyon Bits | Laser Blade]","Ferropaladín ex [Tachyon Bits | Laser Blade]","Garde-de-Fer ex [Tachyon Bits | Laser Blade]","Eroeferreo ex [Tachyon Bits | Laser Blade]","Secret Rare",""
"741865","29","Iron Valiant ex","Future Flash","sv4M","038","NM","Japanese","","","","0.38","","","Eisenkrieger ex [Tachyon Bits | Laser Blade]","Ferropaladín ex [Tachyon Bits | Laser Blade]","Garde-de-Fer ex [Tachyon Bits | Laser Blade]","Eroeferreo ex [Tachyon Bits | Laser Blade]","Double Rare",""
"674166","6","Iscan","Lost Origin","LOR","158","NM","Italian","","","","0.1","","","Susuki","Erio","Graham","Sinen","Uncommon",""
"656392","499","Iscan","Dark Phantasma","s10a","068","NM","Japanese","","true","","0.1","","","Susuki","Erio","Graham","Sinen","Uncommon",""
"555107","1","Island Challenge Amulet","Alter Genesis","sm12","116","NM","Japanese","","","","5.68","","","Inselwanderschafts-Abzeichen","Insignia del Recorrido Insular","Amulette du Tour des Îles","Ciondolo del giro delle isole","Secret Rare",""
"276211","1","Ivysaur","EX FireRed & LeafGreen","FL","35","NM","Italian","","true","","23","","","Bisaknosp","","","","Uncommon",""
"762534","1","Ivysaur","Earth's Groudon ex Constructed Starter Deck","pcgQ","002","GD","Japanese","","","","5.48","","","Bisaknosp [Sleep Powder | Vine Whip]","Ivysaur [Sleep Powder | Vine Whip]","Herbizarre [Sleep Powder | Vine Whip]","Ivysaur [Sleep Powder | Vine Whip]","Fixed",""
"665236","6","Ivysaur","Pokémon GO","PGO","002","NM","Italian","","","","0.1","","","Bisaknosp [Summoning Aroma | Razor Leaf]","Ivysaur [Summoning Aroma | Razor Leaf]","Herbizarre [Summoning Aroma | Razor Leaf]","Ivysaur [Summoning Aroma | Razor Leaf]","Uncommon",""
"702532","1","Jacq","Scarlet & Violet","SVI","236","NM","English","","","","2.78","","","Jim","Cinio","","Zim","Ultra Rare",""
"693041","1","Jacq","Scarlet ex","sv1S","074","NM","Japanese","","","","0.1","","","Jim","Cinio","","Zim","Uncommon",""
"769327","1","Jamming Tower","Twilight Masquerade","TWM","153","NM","Italian","","","","0.1","","","Störturm","Torre de Interferencia","Tour de Brouillage","Torre di Interferenza","Uncommon",""
"561505","3","Jangmo-o","Islands Await You","sm2k","039","NM","Japanese","","","","0.98","","","Jangmo-o [Bulletproof | Dragon Claw]","Jangmo-o [Bulletproof | Dragon Claw]","Bébécaille [Dragon Claw]","Jangmo-o [Bulletproof | Dragon Claw]","Common",""
"780955","1","Janine's Secret Art","Shrouded Fable","SFA","059","NM","Italian","","true","","0.1","","","Janinas Geheimkunst","Artes Secretas de Sachiko","Art Secret de Jeannine","Arte Segreta di Nina","Uncommon",""
"805506","1","Janine's Secret Art","Prismatic Evolutions","PRE","112","NM","Italian","","","","0.1","","","Janinas Geheimkunst","Artes Secretas de Sachiko","Art Secret de Jeannine","Arte Segreta di Nina","Uncommon",""
"803279","1","Janine's Secret Art","Terastal Festival ex","sv8a","166","NM","Japanese","","","","0.02","","","Janinas Geheimkunst","Artes Secretas de Sachiko","Art Secret de Jeannine","Arte Segreta di Nina","Fixed",""
"794551","8","Jasmine's Gaze","Standard Series Promos","SSP","178","NM","Italian","","","","0.1","","","Jasmins Blick","Mirada de Yasmina","Regard de Jasmine","Sguardo di Jasmine","Uncommon",""
"793538","2","Jasmine's Gaze","Super Electric Breaker","sv8","104","NM","Japanese","","","","0.1","","","Jasmins Blick","Mirada de Yasmina","Regard de Jasmine","Sguardo di Jasmine","Uncommon",""
"564140","1","Jaw Fossil","Rising Fist","XY3","085","NM","Japanese","true","","","0.49","","","Kieferfossil","Fósil Mandíbula","Fossile Mâchoire","Fossilmascella","Common",""
"829044","7","Jellicent ex","White Flare JP","sv11W","042","NM","Japanese","","","","0.3","","","Apoquallyp ex [Oceanic Curse | Power Press]","Jellicent ex [Oceanic Curse | Power Press]","Moyade ex [Oceanic Curse | Power Press]","Jellicent ex [Oceanic Curse | Power Press]","Double Rare",""
"276137","1","Jigglypuff","EX Hidden Legends","HL","63","NM","Italian","","true","","6.99","","","Pummeluff","","Rondoudou","","Common",""
"277134","1","Jigglypuff","EX Crystal Guardians","CG","53","EX","Italian","","true","","3.89","","","Pummeluff [Hypnoblast | CG]","Jigglypuff [Hypnoblast | CG]","Rondoudou [Hypnoblast | CG]","Jigglypuff [Hypnoblast | CG]","Common",""
"571592","1","Jigglypuff","Towering Perfection","s7D","010","NM","Japanese","","","","0.23","","","Pummeluff [Pound | Let's All Rollout]","Jigglypuff [Pound | Let's All Rollout]","Rondoudou [Pound | Let's All Rollout]","Jigglypuff [Pound | Let's All Rollout]","Common",""
"837298","22","Jigglypuff","Pokémon Card 151: Additionals","xsv2a","039","NM","Japanese","","true","","0.19","","","Pummeluff [Lead | Stompy Stomp]","Jigglypuff [Lead | Stompy Stomp]","Rondoudou [Lead | Stompy Stomp]","Jigglypuff [Lead | Stompy Stomp]","Common",""
"582601","4","Jigglypuff","Fusion Strike","FST","110","NM","Italian","","","","0.05","","","Pummeluff [Pound | Let's All Rollout]","Jigglypuff [Pound | Let's All Rollout]","Rondoudou [Pound | Let's All Rollout]","Jigglypuff [Pound | Let's All Rollout]","Common",""
"715558","10","Jigglypuff","Paldea Evolved","PAL","083","NM","Italian","","","","0.05","","","Pummeluff [Sing | Slap]","Jigglypuff [Sing | Slap]","Rondoudou [Sing | Slap]","Jigglypuff [Sing | Slap]","Common",""
"733634","1","Jigglypuff","151","MEW","039","NM","Italian","","","","0.05","","","Pummeluff [Lead | Stompy Stomp]","Jigglypuff [Lead | Stompy Stomp]","Rondoudou [Lead | Stompy Stomp]","Jigglypuff [Lead | Stompy Stomp]","Common",""
"705330","9","Jigglypuff","Clay Burst","sv2D","026","NM","Japanese","","","","0.05","","","Pummeluff [Sing | Slap]","Jigglypuff [Sing | Slap]","Rondoudou [Sing | Slap]","Jigglypuff [Sing | Slap]","Common",""
"746522","8","Jigglypuff","Shiny Treasure ex","sv4a","140","NM","Japanese","","","","0.05","","","Pummeluff [Lead | Stompy Stomp]","Jigglypuff [Lead | Stompy Stomp]","Rondoudou [Lead | Stompy Stomp]","Jigglypuff [Lead | Stompy Stomp]","Fixed",""
"544076","2","Jirachi","Tag Team GX: Tag All Stars","sm12a","090","NM","Japanese","","true","","1.99","","","Jirachi [Stellar Wish | Slap]","Jirachi [Stellar Wish | Slap]","Jirachi [Stellar Wish | Slap]","Jirachi [Stellar Wish | Slap]","Fixed",""
"785952","9","Jirachi","Stellar Crown","SCR","098","NM","Italian","","","","0.1","","","Jirachi [Swelling Wish | Slap]","Jirachi [Swelling Wish | Slap]","Jirachi [Swelling Wish | Slap]","Jirachi [Swelling Wish | Slap]","Uncommon",""
"544646","2","Jirachi GX","Tag Team GX: Tag All Stars","sm12a","180","NM","Japanese","","","","19.98","","","Jirachi GX [Psychic Zone | Star Search | Star Shield GX]","Jirachi GX [Psychic Zone | Star Search | Star Shield GX]","Jirachi GX [Psychic Zone | Star Search | Star Shield GX]","Jirachi GX [Psychic Zone | Star Search | Star Shield GX]","Ultra Rare",""
"650988","4","Jirachi V","Time Gazer","s10D","025","NM","Japanese","","","","0.97","","","Jirachi V [Wunschbrücke | Hypnostoß]","Jirachi V [Conector Deseo | Hipnogolpe]","Jirachi V [Connecteur de Souhaits | Choc Sommeil]","Jirachi V [Connettore di Desideri | Ipnocolpo]","Double Rare",""
"805418","6","Jolteon","Prismatic Evolutions","PRE","029","NM","Italian","","","","0.15","","","Blitza [Linear Attack | Fighting Lightning]","Jolteon [Linear Attack | Fighting Lightning]","Voltali [Linear Attack | Fighting Lightning]","Jolteon [Linear Attack | Fighting Lightning]","Rare",""
"278072","1","Jolteon Lv.39","Majestic Dawn","MD","23","GD","Italian","","","","8","","","Blitza Lv.39 [Thunder Fang | Lightning Strike]","Jolteon Lv.39 [Thunder Fang | Lightning Strike]","Voltali Lv.39 [Thunder Fang | Lightning Strike]","Jolteon Lv.39 [Thunder Fang | Lightning Strike]","Rare",""
"561844","1","Joltik","The Best of XY","BXY","036","NM","Japanese","","","","0.69","","","Joltik [Gnaw | Night March]","Joltik [Gnaw | Night March]","Joltik [Gnaw | Night March]","Joltik [Gnaw | Night March]","Fixed",""
"740555","2","Joltik","Paradox Rift","PAR","064","NM","Italian","","","","0.05","","","Wattzapf [Flail Around]","Joltik [Flail Around]","Statitik [Flail Around]","Joltik [Flail Around]","Common",""
"780889","2","Joltik","Shrouded Fable","SFA","001","NM","Italian","","","","0.05","","","Wattzapf [Splashing Dodge]","Joltik [Splashing Dodge]","Statitik [Splashing Dodge]","Joltik [Splashing Dodge]","Common",""
"609861","5","Jubilife Village","Battle Region","s9a","093","NM","Japanese","","","","4.49","","","Jubeldorf","Villa Jubileo","Rusti-Cité","Villaggio Giubilo","Secret Rare",""
"658809","1","Jubilife Village","Astral Radiance","ASR","148","NM","Italian","","","","0.1","","","Jubeldorf","Villa Jubileo","Rusti-Cité","Villaggio Giubilo","Uncommon",""
"702472","4","Judge","Scarlet & Violet","SVI","176","NM","Italian","","","","0.1","","","Richter","Juez","Juge","Arbitro","Uncommon",""
"673061","1","Judge","Incandescent Arcana","s11a","063","NM","Japanese","","","","0.1","","","Richter","Juez","Juge","Arbitro","Uncommon",""
"588108","3","Judge","Start Deck 100","sI100","398","NM","Japanese","","","","0.05","","","Richter","Juez","Juge","Arbitro","Fixed",""
"558492","1","Judge Whistle","Tag Bolt","sm9","117","NM","Japanese","","","","13.99","","","Richterpfeife","Silbato del Juez","Sifflet de Juge","Fischietto dell'Arbitro","Secret Rare",""
"747551","2","Jumpluff","Shiny Treasure ex","sv4a","197","NM","Japanese","","","","0.99","","","Papungha [Drifting Dodge | Fluffy Breeze]","Jumpluff [Drifting Dodge | Fluffy Breeze]","Cotovol [Drifting Dodge | Fluffy Breeze]","Jumpluff [Drifting Dodge | Fluffy Breeze]","Holo Rare",""
"558650","5","Jumpluff","Super-Burst Impact","sm8","011","NM","Japanese","","","","0.19","","","Jumpluff [Lost March]","Jumpluff [Lost March]","Jumpluff [Lost March]","Jumpluff [Lost March]","Rare",""
"715475","1","Jumpluff","Paldea Evolved","PAL","003","NM","Italian","","","","0.15","","","Papungha [Drifting Dodge | Fluffy Breeze]","Jumpluff [Drifting Dodge | Fluffy Breeze]","Cotovol [Drifting Dodge | Fluffy Breeze]","Jumpluff [Drifting Dodge | Fluffy Breeze]","Rare",""
"543396","4","Jumpluff","Tag Team GX: Tag All Stars","sm12a","006","NM","Japanese","","","","0.15","","","Jumpluff [Lost March]","Jumpluff [Lost March]","Jumpluff [Lost March]","Jumpluff [Lost March]","Fixed",""
"746209","8","Jumpluff","Shiny Treasure ex","sv4a","007","NM","Japanese","","","","0.15","","","Papungha [Drifting Dodge | Fluffy Breeze]","Jumpluff [Drifting Dodge | Fluffy Breeze]","Cotovol [Drifting Dodge | Fluffy Breeze]","Jumpluff [Drifting Dodge | Fluffy Breeze]","Fixed",""
"673388","3","Jynx","Incandescent Arcana","s11a","071","NM","Japanese","","","","1.84","","","Rossana [Selfish Lips | Psychic Assault]","Jynx [Selfish Lips | Psychic Assault]","Lippoutou [Selfish Lips | Psychic Assault]","Jynx [Selfish Lips | Psychic Assault]","Character Rare",""
"673388","1","Jynx","Incandescent Arcana","s11a","071","EX","Japanese","","","","1.11","","","Rossana [Selfish Lips | Psychic Assault]","Jynx [Selfish Lips | Psychic Assault]","Lippoutou [Selfish Lips | Psychic Assault]","Jynx [Selfish Lips | Psychic Assault]","Character Rare",""
"564090","8","Jynx","Rising Fist","XY3","035","NM","Japanese","true","","","0.59","","","Jynx [Victory Kiss | Hug]","Jynx [Victory Kiss | Hug]","Jynx [Victory Kiss | Hug]","Jynx [Victory Kiss | Hug]","Uncommon",""
"669952","1","Jynx","HeartGold Collection","L1HG","038","PL","Japanese","true","true","","0.35","","","Rossana [Mimic | Lick]","Jynx [Mimic | Lick]","Lippoutou [Mimic | Lick]","Jynx [Mimic | Lick]","Common",""
